ano,mes,tipo,metrica,id_cliente,nombre_cliente,monto_local,monto_dolar
2014,11,PROCESADORA,real,ZF858603,CAMTRONICS S.A.,223095.7,418.26
2014,11,PROCESADORA,real,ZF859207,C&K COACTIVE S.A.,106678,200
2014,11,PROCESADORA,real,ZF859219,XELTRON S.A.,900148.96,1687.6
2014,11,PROCESADORA,real,ZF859705,COMPONENTES INTEL DE COSTA RICA S.A.,6185467.8,11596.52
2014,11,PROCESADORA,real,ZF909520,SACO INTERNACIONAL S.A.,227160.13,425.88
2014,11,PROCESADORA,real,ZF909702,VITEC VIDEOCOM L.T.D.A,713707.82,1338.06
2014,11,PROCESADORA,real,ZF940620,RTC TERMOFORMAS S.A.,106678,200
2014,11,PROCESADORA,real,ZF941020,EUROCONCRETOS DE COSTA RICA S.A.,1559344.33,2923.46
2014,11,PROCESADORA,real,ZF959403,RAWLINGS DE COSTA RICA S.A.,2179698.24,4086.5
2014,11,PROCESADORA,real,ZF30503,RAINBOW EXPORT PROCESSING S.A.,329896.38,618.49
2014,11,PROCESADORA,real,ZF389714,FORTECH S.A.,114374.82,214.43
2014,11,PROCESADORA,real,ZF390408,VENTION MEDICAL COSTA RICA S.A.,1603236.99,3005.75
2014,11,PROCESADORA,real,ZF399614,PRODUCTOS DE ESPUMA S.A.,720727.24,1351.22
2014,11,PROCESADORA,real,ZF400734,CONFORMADO DE ELASTOMEROS S.A.,106678,200
2014,11,PROCESADORA,real,ZF429534,GWW INTERNACIONAL S.A.,247455.62,463.93
2014,11,PROCESADORA,real,ZF519010,HILOS A & E DE COSTA RICA S.A.,808016.51,1514.87
2014,11,PROCESADORA,real,ZF610305,THE SEAT COVER FACTORY S.A.,124882.6,234.13
2014,11,PROCESADORA,real,ZF619122,MANUFACTURERA DE CARTAGO S.R.L.,735640.82,1379.18
2014,11,PROCESADORA,real,ZF629544,AMOENA DE COSTA RICA S.A.,738750.48,1385.01
2014,11,PROCESADORA,real,ZF709911,IKOR PUNTARENAS S.A.,332525.99,623.42
2014,11,PROCESADORA,real,ZF710729,PRECISION ASSEMBLY MAQUILA S.A.,199231.83,373.52
2014,11,PROCESADORA,real,ZF710816,C&J INTERNATIONAL LLC S.R.L.,221772.89,415.78
2014,11,PROCESADORA,real,ZF718802,S.C.D.B. DE COSTA RICA S.A.,178856.33,335.32
2014,11,PROCESADORA,real,ZF720803,PRECISION WIRE COMPONENTS C.R. S.R.L.,395711.37,741.88
2014,11,PROCESADORA,real,ZF730215,OBERG COSTA RICA L.T.D.A.,575037.09,1078.08
2014,11,PROCESADORA,real,ZF730716,DESHLER AUTOMOTIVE PRODUCTS S.A.,336371.74,630.63
2014,11,PROCESADORA,real,ZF739719,PRECISION CONCEPTS COSTA RICA S.A.,298095.67,558.87
2014,11,PROCESADORA,real,ZF850022,L-TRES COMUNICACIONES COSTA RICA S.A.,204923.1,384.19
2014,11,PROCESADORA,real,ZF850109,MULTI-MIX MICROTECNOLOGY S.A,356475.2,668.32
2014,11,PROCESADORA,real,ZF850410,MERLIN VME S.A.,106678,200
2014,11,PROCESADORA,real,ZF850605,TICO ELECTRONICS TWO S.A.,299786.52,562.04
2014,11,PROCESADORA,real,ZF850626,SAMTEC INTERCONNET ASSEMBLY SIA C.R. S.R.L.,1301610.28,2440.26
2014,11,PROCESADORA,real,ZF850710,HEART TRANSVERTER S.A.,163532.04,306.59
2014,11,PROCESADORA,real,ZF850821,HUBER SUHNER ASTROLAB COSTA RICA S.R.L.,106678,200
2014,11,PROCESADORA,real,ZF850906,HITRONICOS DE COSTA RICA S.A.,304202.98,570.32
2014,11,PROCESADORA,real,ZF851013,GENERAL MICROCIRCUITS DE C.R. S.R.L.,451407.96,846.3
2014,11,PROCESADORA,real,ZF858905,SUTTLE COSTA RICA S.A.,480211.02,900.3
2014,11,PROCESADORA,real,ZF859506,AGM AUTOMOTIVE COSTA RICA S.A.,807141.75,1513.23
2014,11,PROCESADORA,real,ZF859539,TRIQUINT S.R.L.,796084.58,1492.5
2014,11,PROCESADORA,real,ZF859707,CONTROLES DE CORRIENTE S.A.,106678,200
2014,11,PROCESADORA,real,ZF859801,CIA EMC TECNOLOGIA S.A.,277645.5,520.53
2014,11,PROCESADORA,real,ZF859810,PROLEX S.A.,546490.06,1024.56
2014,11,PROCESADORA,real,ZF870502,HUTCHINGS AUTOMOTIVE PRODUCTS S.A.,1692153.11,3172.45
2014,11,PROCESADORA,real,ZF900514,HORIZONS INTERNATIONAL CORPORATION COSTA RICA HICR S.A.,109126.26,204.59
2014,11,PROCESADORA,real,ZF900618,SENSORS GROUP COSTA RICA S.A.,211745.16,396.98
2014,11,PROCESADORA,real,ZF900712,WESPORT S.A.,106678,200
2014,11,PROCESADORA,real,ZF908901,PHAROS DE COSTA RICA S.A.,114273.47,214.24
2014,11,PROCESADORA,real,ZF909405,LABORATORIOS DENTALES DE ZONA FRANCA S.A.,185203.68,347.22
2014,11,PROCESADORA,real,ZF909713,DEROYAL CIENTIFICA DE LATINOAMERICA S.R.L.,330877.82,620.33
2014,11,PROCESADORA,real,ZF909920,ALLERGAN COSTA RICA L.T.D.A.,1311333.98,2458.49
2014,11,PROCESADORA,real,ZF941029,RELAXTECH INTERNATIONAL S.A.,578360.11,1084.31
2014,11,PROCESADORA,real,ZF950306,ATACOM INDUSTRIES S.A.,106678,200
2014,11,PROCESADORA,real,ZF958912,PRODUCTOS DEPORTIVOS K.F. S.A.,381517.87,715.27
2014,11,PROCESADORA,real,ZF031122,INDUSTRIAS MARTEC S.A.,1675244.64,3140.75
2014,11,PROCESADORA,real,ZF031229,TRUCHAS REALES DE COSTA RICA S.A.,106806.01,200.24
2014,11,PROCESADORA,real,ZF071123,PRODUCTOS CONGELADOS BAJO CERO S.A.,833725.91,1563.07
2014,11,PROCESADORA,real,ZF120603,COMPACT SEEDS & CLONES S.A.,468577.78,878.49
2014,11,PROCESADORA,real,ZF151214,LATIN AMERICA AGRIALIM S.A.,1864486.08,3495.54
2014,11,PROCESADORA,real,ZF161026,ALIMENTOS PROSALUD S.A.,4583638.96,8593.41
2014,11,PROCESADORA,real,ZF191413,PANIFRESH COSTA RICA S.A.,785848.82,1473.31
2014,11,PROCESADORA,real,ZF201225,COMPAÛIA FRUTERA LA PAZ S.A.,852527.9,1598.32
2014,11,PROCESADORA,real,ZF201301,TROPICAL PARADISE FRUITS COMPANY S.A.,1434200.37,2688.84
2014,11,PROCESADORA,real,ZF201314,FRUTILIGHT S.A.,3954985.51,7414.81
2014,11,PROCESADORA,real,ZF210832,SENSIENT COSTA RICA S.R.L.,129987.14,243.7
2014,11,PROCESADORA,real,ZF211427,ALIMENTOS KAMUK INTERNACIONAL C.R. S.A.,973079.38,1824.33
2014,11,PROCESADORA,real,ZF231125,BIOMAR AQUACORPORATION PRODUCTS S.A.,937288.91,1757.23
2014,11,PROCESADORA,real,ZF231203,AQUASEA COSTA RICA S.A.,386067.68,723.8
2014,11,PROCESADORA,real,ZF301309,LABORATORIO BIOFITOCEUTICA S.A.,240025.5,450
2014,11,PROCESADORA,real,ZF390020,KELPAC MEDICAL S.A,685331.48,1284.86
2014,11,PROCESADORA,real,ZF390506,NELIPAK COSTA RICA S.A.,184232.91,345.4
2014,11,PROCESADORA,real,ZF391009,MERRILLS PACKAGING S.R.L.,106678,200
2014,11,PROCESADORA,real,ZF391211,PRENT AMERICAS C.R. S.R.L.,196954.26,369.25
2014,11,PROCESADORA,real,ZF391226,ADSM CENTRO AMERICA S.A.,106678,200
2014,11,PROCESADORA,real,ZF391307,INJECTION MOULDING AND TOOLING SERVICES S.A.,112529.29,210.97
2014,11,PROCESADORA,real,ZF391327,GUALAPACK COSTA RICA S.A.,726935.9,1362.86
2014,11,PROCESADORA,real,ZF429902,MENCHHOFER S.A.,148309.09,278.05
2014,11,PROCESADORA,real,ZF481124,ETIQUETAS IMPRESAS ETIPRES S.A.,839118.48,1573.18
2014,11,PROCESADORA,real,ZF521328,SAEA SPINNING S.R.L.,213356,400
2014,11,PROCESADORA,real,ZF621306,RMI INDUSTRIES S.A.,106678,200
2014,11,PROCESADORA,real,ZF730735,GREIF COSTA RICA S.A.,711142.22,1333.25
2014,11,PROCESADORA,real,ZF731139,OKAY INDUSTRIES COSTA RICA S.R.L.,160614.4,301.12
2014,11,PROCESADORA,real,ZF731215,PRECISION INTERNACIONAL PREINSA S.A.,117607.16,220.49
2014,11,PROCESADORA,real,ZF731312,SARET METALMECANICA S.A.,2288664.48,4290.79
2014,11,PROCESADORA,real,ZF731325,RAU PRECISION METALS S.A.,226306.71,424.28
2014,11,PROCESADORA,real,ZF731410,BEKAERT COSTA RICA S.A.,2481063.59,4651.5
2014,11,PROCESADORA,real,ZF741205,MEDCONX MDX COSTA RICA S.A.,106678,200
2014,11,PROCESADORA,real,ZF781008,PB METALS S.A.,562305.07,1054.21
2014,11,PROCESADORA,real,ZF80731,TROPIFROST S.A.,244121.94,457.68
2014,11,PROCESADORA,real,ZF81024,CONGELADOS Y JUGOS DEL VALLE VERDE S.A.,383512.74,719.01
2014,11,PROCESADORA,real,ZF840623,TEGRA MEDICAL COSTA RICA S.R.L.,279160.32,523.37
2014,11,PROCESADORA,real,ZF841415,TMG GEOTECHNICAL DISTRIBUTION S.R.L.,106678,200
2014,11,PROCESADORA,real,ZF850103,MICRO TECHNOLOGIES S.A.,619356.47,1161.17
2014,11,PROCESADORA,real,ZF851128,SOUCE ONE TECHNOLOGIES DE C.R. S.A.,353984.27,663.65
2014,11,PROCESADORA,real,ZF851416,ZOLLNER ELECTRONIC COSTA RICA L.T.D.A.,785470.11,1472.6
2014,11,PROCESADORA,real,ZF851424,CRAM COSTA RICAN ADVANCED MANUFACTURING S.A.,152282.85,285.5
2014,11,PROCESADORA,real,ZF859530,TICO ELECTRONICS TPE S.A.,386350.38,724.33
2014,11,PROCESADORA,real,ZF870823,FIRESTONE INDUSTRIAS PRODUCTS DE COSTA RICA S.A.,1348553.94,2528.27
2014,11,PROCESADORA,real,ZF900016,ESTRELLA DE PRECISION TECNOLOGICA S.A.,163377.36,306.3
2014,11,PROCESADORA,real,ZF900205,ARTHROCARE DE COSTA RICA S.R.L.,932973.78,1749.14
2014,11,PROCESADORA,real,ZF900312,HOLOGIC SURGICAL PRODUCTS COSTA RICA S.A,1376871.61,2581.36
2014,11,PROCESADORA,real,ZF900314,BOSTON SCIENTIFIC DE COSTA RICA S.R.L.,2663413.62,4993.37
2014,11,PROCESADORA,real,ZF900509,VERIDIAM MEDICAL S.A.,229955.1,431.12
2014,11,PROCESADORA,real,ZF900910,MOOG MDG S.R.L.,830994.95,1557.95
2014,11,PROCESADORA,real,ZF900918,ESTABLISHMENT LABS S.A.,111574.52,209.18
2014,11,PROCESADORA,real,ZF900920,ST JUDE MEDICAL COSTA RICA L.T.D.A.,2437346.94,4569.54
2014,11,PROCESADORA,real,ZF900931,BENTEC COSTA RICA S.R.L.,224018.47,419.99
2014,11,PROCESADORA,real,ZF901010,NITINOL DEVICES & COMPONENTES S.R.L.,588441.18,1103.21
2014,11,PROCESADORA,real,ZF901025,SMC COSTA RICA DIVISION S.R.L.,446212.74,836.56
2014,11,PROCESADORA,real,ZF901035,ABBOTT VASCULAR L.T.D.A.,1548836.55,2903.76
2014,11,PROCESADORA,real,ZF901102,PENN UNITED COSTA RICA S.A.,106678,200
2014,11,PROCESADORA,real,ZF901103,COVIDIEN MANUFACTURING SOLUTIONS S.A.,2161066.92,4051.57
2014,11,PROCESADORA,real,ZF901108,VOLCARICA S.R.L.,1334317.76,2501.58
2014,11,PROCESADORA,real,ZF901131,HELIX MEDICAL LATR S.R.L.,239902.82,449.77
2014,11,PROCESADORA,real,ZF901140,MICROVENTION COSTA RICA S.R.L.,641593.5,1202.86
2014,11,PROCESADORA,real,ZF901213,APPLIED MEDICAL PRECISION S.A.,106678,200
2014,11,PROCESADORA,real,ZF901219,NEOMETRICS COSTA RICA S.R.L,106678,200
2014,11,PROCESADORA,real,ZF901222,CINCOTEK MEDICAL C.R. S.R.L.,155915.23,292.31
2014,11,PROCESADORA,real,ZF901236,CONCEPTUS COSTA RICA S.R.L,182355.37,341.88
2014,11,PROCESADORA,real,ZF901315,TEKNIPLEX COSTA RICA S.R.L.,116897.75,219.16
2014,11,PROCESADORA,real,ZF901337,CYBERONICS LATAM S.R.L.,106678,200
2014,11,PROCESADORA,real,ZF901404,VIAX DENTAL LAB S.A.,138857.42,260.33
2014,11,PROCESADORA,real,ZF901414,TECHDEVICE COSTA RICA L.T.D.A.,166012.3,311.24
2014,11,PROCESADORA,real,ZF901420,CATHETER RESEARCH S.R.L.,125506.67,235.3
2014,11,PROCESADORA,real,ZF901423,CENTRAL AMERICAN SILICONE SUPPLIERS CASS S.A.,106678,200
2014,11,PROCESADORA,real,ZF901426,THERAGENICS COSTA RICA L.T.D.A.,200021.25,375
2014,11,PROCESADORA,real,ZF901428,COOPERVISION MANUFACTURING COSTA RICA S.R.L.,106678,200
2014,11,PROCESADORA,real,ZF981302,VWR INTERNATIONAL L.T.D.A.,106678,200
2014,11,PROCESADORA,real,ZF981308,SAUVIGNON SUR S.A.,457648.62,858
2014,11,COMERCIALIZADORA,real,ZF391211D,PRENT AMERICAS C.R. S.R.L.,106678,200
2014,11,ADMINISTRADORA,real,ZF981326,GRUPO DESARROLLADOR DE PARQUES INDUSTRIALES S.A.,106678,200
2014,11,COMERCIALIZADORA,real,ZF449704D,MADERIN ECO S.A.,106678,200
2014,11,ADMINISTRADORA,real,ZF981023,GUANAZUL JRV S.A.,106678,200
2014,11,ADMINISTRADORA,real,ZF980511,ALMACENES ATALANTA S.A.,106678,200
2014,11,SERVICIOS,real,ZF980512,DOLE SHARED SERVICES L.T.D.A.,1684643.41,3158.37
2014,11,ADMINISTRADORA,real,ZF980730,INVERSIONES AFFINKA S.A.,106678,200
2014,11,ADMINISTRADORA,real,ZF981233,LINDORA PARK S.A.,106678,200
2014,11,SERVICIOS,real,ZF389714D,FORTECH S.A.,106678,200
2014,11,SERVICIOS,real,ZF980518,APL SERVICE CENTER DE COSTA RICA S.A.,871023.98,1633
2014,11,COMERCIALIZADORA,real,ZF908901D,PHAROS DE COSTA RICA S.A.,106678,200
2014,11,SERVICIOS,real,ZF901103T,COVIDIEN MANUFACTURING SOLUTIONS S.A.,148742.73,278.86
2014,11,COMERCIALIZADORA,real,ZF901103D,COVIDIEN MANUFACTURING SOLUTIONS S.A.,3371979.95,6321.79
2014,11,SERVICIOS,real,ZF980508,F.T.Z. COCA COLA SERVICE COMPANY L.T.D.A.,6589314.46,12353.65
2014,11,ADMINISTRADORA,real,ZF980507,F.T.Z. COCA COLA PARK ADMINISTRATOR L.T.D.A.,312339.29,585.57
2014,11,COMERCIALIZADORA,real,ZF209922T,COMPAÛIA MUNDIMAR S.A.,106678,200
2014,11,SERVICIOS,real,ZF209922D,COMPAÛIA MUNDIMAR S.A.,106678,200
2014,11,SERVICIOS,real,ZF989531,VERDAD INFORMATICA DE COSTA RICA S.A.,2047646.71,3838.93
2014,11,SERVICIOS,real,ZF981304,LOGISTICA INDUSTRIAL Y MATERIAL MIL S.A.,106678,200
2014,11,SERVICIOS,real,ZF981336,GFT COSTA RICA S.A.,392616.11,736.08
2014,11,ADMINISTRADORA,real,ZF980415,EUROCENTER INMOBILIARIA DE COSTA RICA ECR S.A.,472233.91,885.34
2014,11,ADMINISTRADORA,real,ZF981141,ADMINISTRADORA ZONA FRANCA SOLARIUM S.A.,106678,200
2014,11,COMERCIALIZADORA,real,ZF901337D,CYBERONICS LATAM S.R.L.,106678,200
2014,11,SERVICIOS,real,ZF980023,TERADYNE DE COSTA RICA S.A.,1212969.38,2274.08
2014,11,SERVICIOS,real,ZF859810D,PROLEX S.A.,106678,200
2014,11,SERVICIOS,real,ZF980809,CITI BUSINESS C.R. S.R.L.,12045780.06,22583.44
2014,11,SERVICIOS,real,ZF840604D,INTERNATIONAL PRECISION MOLDS S.A.,106678,200
2014,11,ADMINISTRADORA,real,ZF989202,ZONA FRANCA PUNTARENAS S.A.,106678,200
2014,11,SERVICIOS,real,ZF980928,COSTA RICA CONTAC CENTER CRCC S.A.,106678,200
2014,11,SERVICIOS,real,ZF981036,COSTA RICA CONTAC CENTER CRCC S.A.,4903818.84,9193.68
2014,11,COMERCIALIZADORA,real,ZF850022D,L-TRES COMUNICACIONES COSTA RICA S.A.,106678,200
2014,11,SERVICIOS,real,ZF980723,BRITT SHARED SERVICES S.A.,1018412.19,1909.32
2014,11,SERVICIOS,real,ZF981234,BRITT SHARED SERVICES S.A.,574007.65,1076.15
2014,11,SERVICIOS,real,ZF980813,ALTANOVA TEST C.R. S.R.L.,106678,200
2014,11,ADMINISTRADORA,real,ZF980728,CIA INVERSIONISTA LAS BRISAS S.A.,278037.67,521.27
2014,11,SERVICIOS,real,ZF981310,PLAZA RIVIERA S.A.,298204.43,559.07
2014,11,ADMINISTRADORA,real,ZF980815,COSTA DEL BALSAMO S.A.,197666.79,370.59
2014,11,SERVICIOS,real,ZF981302D,VWR INTERNATIONAL L.T.D.A.,154626.03,289.89
2014,11,COMERCIALIZADORA,real,ZF981302T,VWR INTERNATIONAL L.T.D.A.,362124.87,678.91
2014,11,SERVICIOS,real,ZF980812,EMERSON ELECTRIC C.R. L.T.D.A.,4870606.85,9132.27
2014,11,SERVICIOS,real,ZF980706,BASS AMERICAS S.A.,1364500.96,2558.41
2014,11,SERVICIOS,real,ZF981425,INDIGO TELECOM S.A.,106668,200
2014,11,SERVICIOS,real,ZF981232,DESERT DEVELOPMENT COMPANY S.A.,1168014.6,2190
2014,11,ADMINISTRADORA,real,ZF989918,ADM.DE PARQUES Z.F.GENESIS S.A.,139226.92,261.05
2014,11,SERVICIOS,real,ZF730215D,OBERG COSTA RICA L.T.D.A.,106674,200
2014,11,SERVICIOS,real,ZF909405D,LABORATORIOS DENTALES DE ZONA FRANCA S.A.,106674,200
2014,11,SERVICIOS,real,ZF440736D,TARIMAS Y EMBALAJES DE MADERAS CERTIFICADAS S.A.,106674,200
2014,11,SERVICIOS,real,ZF210832D,SENSIENT COSTA RICA S.R.L.,106674,200
2014,11,SERVICIOS,real,ZF850103D,MICRO TECHNOLOGIES S.A.,106674,200
2014,11,SERVICIOS,real,ZF981127,RED STAR DIGITAL C.R. L.T.D.A.,153103.33,287.05
2014,11,SERVICIOS,real,ZF731139D,OKAY INDUSTRIES COSTA RICA S.R.L.,106674,200
2014,11,SERVICIOS,real,ZF981142,THOMSON REUTERS COSTA RICA SERVICIOS S.A.,2260027.21,4237.26
2014,11,SERVICIOS,real,ZF981418,BRIGHTSTAR SHARED SERVICES L.T.D.A.,106674,200
2014,11,SERVICIOS,real,ZF980805,BEAM ONE DE COSTA RICA S.R.L.,457826.88,858.37
2014,11,COMERCIALIZADORA,real,ZF981130,FISHER SCIENTIFIC COSTA RICA S.R.L.,996305.53,1867.94
2014,11,SERVICIOS,real,ZF981130D,FISHER SCIENTIFIC COSTA RICA S.R.L.,106674,200
2014,11,SERVICIOS,real,ZF980517,SPECIALTY COATING SYSTEMS COSTA RICA S.A.,181371.67,340.05
2014,11,COMERCIALIZADORA,real,ZF429534D,GWW INTERNACIONAL S.A.,106674,200
2014,11,ADMINISTRADORA,real,ZF980616,BATCCA PARK INVERSIONES INMOBILIARIAS S.A.,106674,200
2014,11,SERVICIOS,real,ZF980707,BATCCA SERVICIOS S.A.,2648958.34,4966.46
2014,11,SERVICIOS,real,ZF641134,YANG MEI JIA INTERNACIONAL S.A.,106674,200
2014,11,SERVICIOS,real,ZF981012,BERATEND L.T.D.A.,106674,200
2014,11,SERVICIOS,real,ZF731215D,PRECISION INTERNACIONAL PREINSA S.A.,107893.51,202.29
2014,11,SERVICIOS,real,ZF980607,FUJITSU CONSULTING COSTA RICA S.A.,1303185.59,2443.31
2014,11,SERVICIOS,real,ZF981228,VMWARE COSTA RICA L.T.D.A.,1429644.28,2680.4
2014,11,SERVICIOS,real,ZF309921,ROCHE SERVICIOS S.A.,1430506.84,2682.02
2014,11,COMERCIALIZADORA,real,ZF309921D,ROCHE SERVICIOS S.A.,17784614.69,33343.86
2014,11,SERVICIOS,real,ZF980201,ALIGN TECHNOLOGY DE COSTA RICA S.R.L.,3917437.55,7344.69
2014,11,SERVICIOS,real,ZF980210,DELL COSTA RICA S.A.,999418.39,1873.78
2014,11,SERVICIOS,real,ZF981227,ZOETIS COSTA RICA S.R.L.,1664013.77,3119.81
2014,11,SERVICIOS,real,ZF901404D,VIAX DENTAL LAB S.A.,106674,200
2014,11,PROCESADORA,real,ZF39913,TERRAPEZ S.A.,218815.04,410.25
2014,11,PROCESADORA,real,ZF901025,SMC COSTA RICA DIVISION S.R.L.,1208755.1,2266.26
2014,11,PROCESADORA,real,ZF81024,CONGELADOS Y JUGOS DEL VALLE VERDE S.A.,128019.47,240.02
2014,11,PROCESADORA,real,ZF901404,VIAX DENTAL LAB S.A.,101425.64,190.16
2014,11,PROCESADORA,real,ZF900920,ST JUDE MEDICAL COSTA RICA L.T.D.A.,852469.27,1598.27
2014,11,PROCESADORA,real,ZF200311,TICOFRUT S.A.,142191.11,266.59
2014,11,PROCESADORA,real,ZF191413,PANIFRESH COSTA RICA S.A.,85579.22,160.45
2014,11,PROCESADORA,real,ZF730307,TECHSHOP INTERNACIONAL S.A.,2890.87,5.42
2014,11,PROCESADORA,real,ZF859506,AGM AUTOMOTIVE COSTA RICA S.A.,5760.4,10.8
2014,11,PROCESADORA,real,ZF858603,CAMTRONICS S.A.,25697.77,48.18
2014,11,PROCESADORA,real,ZF389714,FORTECH S.A.,49886.1,93.53
2014,11,PROCESADORA,real,ZF209423,DEL ORO S.A.,112125.04,210.22
2014,11,PROCESADORA,real,ZF210024,CASA PROVEEDORA PHILLIPS S.A. ,157093.47,294.53
2014,11,PROCESADORA,real,ZF231125,BIOMAR AQUACORPORATION PRODUCTS S.A.,68431.37,128.3
2014,11,PROCESADORA,real,ZF901420,CATHETER RESEARCH S.R.L.,8885.94,16.66
2014,11,PROCESADORA,real,ZF429534,GWW INTERNACIONAL S.A.,29783.38,55.84
2014,11,SERVICIOS,real,ZF989912,UNION DEL OESTE DE COSTA RICA S.R.L.,6101885.51,11455.07
2014,11,COMERCIALIZADORA,real,ZF201225D,COMPAÛIA FRUTERA LA PAZ S.A.,106628.42,200.17
2014,11,COMERCIALIZADORA,real,ZF200923D,ALIMENTOS BERMUDEZ S.A.,106536,200
2014,11,SERVICIOS,real,ZF980404,FISERV COSTA RICA S.A.,3176745.89,5963.7
2014,11,SERVICIOS,real,ZF981006,BANANERA INTERNACIONAL FYFFES C.R. ,462980.76,869.15
2014,11,COMERCIALIZADORA,real,ZF399830D,CSI CLOSURE SYSTEMS MANUFACTURING DE C.A. S.R.L.,106536,200
2014,11,SERVICIOS,real,ZF981220,DIALOGUE MARKETING COSTA RICA S.A.,270055.72,506.98
2014,11,SERVICIOS,real,ZF981135,STERIGENICS COSTA RICA S.R.L.,106536,200
2014,11,SERVICIOS,real,ZF980722,C-MINI LUCES INNOVA TECHNOLOGIES L.T.D.A.,106404,200
2014,11,SERVICIOS,real,ZF989919,PROCTER & GAMBLE INTL OPERATIONS S.A.,26902811.92,50567.29
2014,11,SERVICIOS,real,ZF981105,CURTISS WRIGHT CONTROLS C.R. S.A.,277123.34,520.89
2014,11,SERVICIOS,real,ZF981137,REX LOGISTICA S.A.,106404,200
2014,11,ADMINISTRADORA,real,ZF989914,CONAIR COSTA RICA S.A.,154521.1,290.44
2014,11,SERVICIOS,real,ZF980203,CONAIR AMERICAS LOGISTIC SERVICES S.A.,106404,200
2014,11,SERVICIOS,real,ZF981401,GRUPO SAN BERNARDINO BFB S.A.,386624.79,726.71
2014,11,COMERCIALIZADORA,real,ZF900314D,BOSTON SCIENTIFIC DE COSTA RICA S.R.L.,217332.2,408.5
2014,11,SERVICIOS,real,ZF980922,D.H.L CUSTOMER SUPPORT C.R. S.A.,2001549.37,3762.17
2014,11,SERVICIOS,real,ZF981431,VALOR GLOBAL INFORMATION TECHNOLOGIES C.R L.T.D.A.,303251.4,570
2014,11,SERVICIOS,real,ZF980414,BAXTER AMERICAS SERVICES S.R.L.,929734.4,1747.56
2014,11,ADMINISTRADORA,real,ZF981403,MONTARAS DEL NORTE S.A.,185101.46,347.92
2014,11,ADMINISTRADORA,real,ZF980726,ZONA GLOBLAL DOS S.A.,106404,200
2014,11,SERVICIOS,real,ZF981120,WALMART GSS LATIN AMERICA S.R.L.,2750818.83,5170.52
2014,11,SERVICIOS,real,ZF981407,KIMBERLY-CLARK TRADING AND SERVICES L.T.D.A.,3150209.94,5921.22
2014,11,COMERCIALIZADORA,real,ZF981408,KIMBERLY-CLARK TRADING AND SERVICES L.T.D.A.,106404,200
2014,11,SERVICIOS,real,ZF980733,ACCENTURE S.R.L.,4599739.81,8646.29
2014,11,SERVICIOS,real,ZF980833,ORACLE COSTA RICA SSC S.A.,106398,200
2014,11,SERVICIOS,real,ZF989514,SYSDE COMPUTACION S.A.,230881.24,434
2014,11,ADMINISTRADORA,real,ZF980601,PARQUE BIOTECNOLOGICO S.A.,106398,200
2014,11,SERVICIOS,real,ZF980602,SERVICIOS BIOTEC MOLECULAR S.A.,106398,200
2014,11,SERVICIOS,real,ZF901025D,SMC COSTA RICA DIVISION S.R.L.,106398,200
2014,11,COMERCIALIZADORA,real,ZF859219D,XELTRON S.A.,106398,200
2014,11,COMERCIALIZADORA,real,ZF730735D,GREIF COSTA RICA S.A.,106398,200
2014,11,SERVICIOS,real,ZF980611,TELEPERFORMANCE COSTA RICA S.R.L.,2595776.13,4879.37
2014,11,ADMINISTRADORA,real,ZF981335,ZONA FRANCA LA LIMA S.R.L.,368449.61,692.59
2014,11,COMERCIALIZADORA,real,ZF909920D,ALLERGAN COSTA RICA L.T.D.A.,106398,200
2014,11,SERVICIOS,real,ZF980930,CONVERGYS CUSTOMER MANAGEMENT GROUP INC.,2423164.09,4554.91
2014,11,SERVICIOS,real,ZF981132,CONVERGYS CUSTOMER MANAGEMENT GROUP INC.,4817892.05,9056.36
2014,11,ADMINISTRADORA,real,ZF980738,CF FREE ZONE PARK S.R.L.,106398,200
2014,11,ADMINISTRADORA,real,ZF989906,LOS ARALLANES S.A.,2724353.94,5121.06
2014,11,SERVICIOS,real,ZF981324,ATLANTIC CONTAINER TERMINALS S.A.,251759.77,473.24
2014,11,SERVICIOS,real,ZF981015,MCKINSEY & COMPANY SUPPORT SERVICES C.R.,2339549.98,4397.73
2014,11,SERVICIOS,real,ZF981339,NATIONAL BUILDING MAINTENANCE CO S.A.,562130.96,1056.66
2014,11,SERVICIOS,real,ZF391327D,GUALAPACK COSTA RICA S.A.,106398,200
2014,11,COMERCIALIZADORA,real,ZF391327T,GUALAPACK COSTA RICA S.A.,106398,200
2014,11,SERVICIOS,real,ZF300701D,HOSPIRA COSTA RICA L.T.D.,106398,200
2014,11,ADMINISTRADORA,real,ZF981114,TERRA VEREDA TROPICAL S.A.,498760.29,937.7
2014,11,ADMINISTRADORA,real,ZF981129,CONDOMINIO PARQUE INDUSTRIAL ZONA FRANCA ALAJUELA,106380,200
2014,11,SERVICIOS,real,ZF859705D,COMPONENTES INTEL DE COSTA RICA S.A.,12941162.09,24330.07
2014,11,ADMINISTRADORA,real,ZF980609,INTEL FREE TRADE ZONE PARK S.A,245692.32,461.91
2014,11,SERVICIOS,real,ZF981221,MICRA CONSULTING INTERNATIONAL L.T.D.A.,1749345.13,3288.86
2014,11,ADMINISTRADORA,real,ZF981323,ISIVEN DE CENTROAMERICA C.R. S.A.,106380,200
2014,11,ADMINISTRADORA,real,ZF980622,ULTRAPARK L.A.G. S.A,654979.59,1231.4
